Coin,Price,24H Volume,Market Cap,Circulating Supply
EARTH,0.0006496265999999999,0,0,0
ICX,0.29272426,6379141.086443467,273912129.80311376,0
VSX,0.0088775414,0,0,0
FLASHC,0.001082722,0,0,0
GRFT,0.0002165444,1.0832029147422872e-15,0,0
BTCZ,0.0002165271,25949.417429659854,2458019.8692844133,0
CZC,1.4075295,0,0,0
PPP,0.008661252,2.5201406785413383e-14,0,0
GUESS,6e-06,0,0,0
CANYA,0.0095768,0,917716.0136,0
ETP,0.03622,4080.715276200278,2985102.124875192,0
CIX,0.03064499999999999,0,0,0
ERT,0.0006495984,0.0006495984,0,0
FLIK,0.085806,0,0,0
TRIP
MULTIBOT,0.005699458500000001,0,0,0
JVY
ALIS,0.03330382,0,0,0
LEV,0.348251197496283,0,0,0
ARBI
REQ,0.1164,2915514.243919687,116382111.79958588,0
ARNX,3.4637536e-05,0,55578.1558184545,0
DAT,3.4633584e-05,0,91912.04590610154,0
VIBE,0.005195443199999999,1.55863296,1387183.3343999996,0
ROK
DAY,0.05325176760000001,0.005325176760000001,0,0
AST,0.076841383,187890.6229721632,38420691.5,0
FLP,0.0017316288,24.8298253632,0,0
HXT
CND,0.0006494897999999999,35.72193899999999,1298979.6029927933,0
VRP,3.603e-05,0.5404500000000001,0,0
NTM,1.7e-07,5.072632082052628,0,0
TZC,0.0002164966,36.6514412807563,0,0
ENG,0.0103922352,0,1558835.28,0
MCI,0.01240816601999999,0,0,0
COV,0.1820861715,171880.34029927856,3435387.97112647,0
WAXP,0.09775131399999999,9625574.743823417,363960271.45630765,0
AIRTOKEN,0.00150719514,0,2247970.334763768,0
FUJIN,0.002164966,0,0,0
ATCC,0.0008660212,0,0,0
KOLION,1.437595192,0,0,0
WILDC,0.0002205612,0,0,0
ELTC2,0.0006494302,0,0,0
ILCT
POWR,0.229862,8744704.89523069,229862000,0
C20,1.30568779236,0,53084149.92669168,0
RYZ,0.002165195,0,0,0
ELEMENTS,0.0433039,0,0,0
TER,0.0006495962999999999,334.7432362823622,0,0
BQ,0.0002165195,0,0,0
CLOUTIO,0.00858074,0,0,0
WABI,0.0398430656,65117.45690970539,3984306.5599999996,0
EVR,0.06740965,0,0,0
TOA,0.000216521,0,0,0
MNZ,0.00735138,0.00735138,0,0
VIVO,14.7775719,0,0,0
MDA,0.1452505648,38152.9242290925,2851107.0683959424,0
ZSC,8.576610000000001e-05,1146.2549905300407,483935.21925000014,0
AURS,0.1723508752,0,0,0
CAG,0.0138,2.616104666230967e-13,0,0
PLAYKEY,0.003093337723,0,61536.59502404086,0
ECHT,0.0318189634,0,0,0
INXT,1.1475613,1.7775724537009412,0,0
AUTHORSHIP,0.006494595000000001,0,0,0
RGC,0.0056285216,0,0,0
EBET,0.0367548,0,0,0
REV,0.0012672392,227496.24393672182,107786735.87495972,0
MODUM,0.9265887559999999,0,0,0
BITCM,0.00429996,1.4555436169824227,0,0
CPAY,0.06616187999999999,0,0,0
RUP,0.00047622982,0,0,0
BON,0.64936782522,0,14120950.353969742,0
APPC,0.0015152767,13.9450914701,363371.7340822406,0
WHL,0.0034635328,0,0,0
BTG,16.44013,5974143.5680194395,314011597.7033946,0
UP,0.0030308978,0.1000196274,0,0
ETG,0.0676566484,0,0,0
WOMEN,1.86e-06,0,0,0
MAY,0.00019604,4.410302433022559,0,0
RNDR,0.5301817,11129030.857577277,281506661.8458967,0
EDDIE,0.3736235954,0,0,0
SOMA,0.09957449800000001,575441.3825444103,1435672.4639733026,0
NAMO,0.0002164489,0,0,0
KCS,9.0305784,2830818.3595250035,1313034312.1297631,97898694.74257836
GAT,0.0004328978,0,0,0
BLUE,0.0047628636,0,0,0
FLLW,1.519186e-05,0,0,0
VZT,0.041563488,0,0,0
INDICOIN,0.030307382,0,0,0
LUX,0.2533411125,0,0,0
TBIS,0.5821300225,0,0,0
PIRL,0.00060617872,0,0,0
ECASH,0.003,0,0,0
WPR,0.005844995100000001,0,4355971.978484549,0
DRGN,0.0188338731,27799.907868402195,8164379.216013944,0
ODMC
BRAT,2.355e-05,0,0,0
DTR,0.0040046765,0,0,0
TKR,0.012253,0,0,0
KEY,0.005133,58545396.52434562,30797999.766264085,0
ELITE,0.918975,0,0,0
XIOS,0.00496193,0,0,0
DOV,0.007143500100000001,0.07143500100000001,0,0
ETN,0.0029169567,56483.183957730645,52282111.72037563,0
REA,0.02026679,0,0,0
AVE
XNN,0.00796328,0,0,0
BTDX,0.0025968264,0,0,0
LOAN
BT1,14140,0,0,0
BT2,17.744964,0,0,0
SHARPE,0.0036753,0,0,0
ATMCHAIN
EBST,0.0031329606,0,0,0
KEK,0.003029831000000001,1.9888397359557614e-17,0,0
AID,0.0082161,0,0,0
BLHC,0.002534508,0,0,0
ALTCOM,0.0043969,0,0,0
OST,0.00043204062,15.08913011997996,345632.49600000004,0
DATA,0.030058944,1351696.8376008691,6150401.993469428,0
UGC,0.000509643,0,0,0
PLAY,0.005932642328000001,1.7697918188641784e-11,1496004.922938962,0
PURE,8.08e-05,0,0,0
CLD,0.019986,11138.409119580276,1199160,0
OTN,0.02222402,0,0,0
POS,0.03697807152,0,0,0
REBL,0.0012979276,0,0,0
NEOG,0.0032638466,0,0,0
EXN,0.02164149,0,0,0
XNS,0.00079944,0,799440,0
TRCT,0.0020938608,0,0,0
UKG,0.00088568,0,0,0
BTCRED,0.01547310865227439,0,0,0
CPEX,0.0008663444,0,0,0
JTX
AXT
NEU,0.0171169379,0.14549397215,1091196.7804599947,0
RUPX,0.00096347,0,0,0
BDR
INFINI,0.0002166669,0,0,0
TIOX,0.0306912263724,0,0,0
HNCN
MADC,0.0002166616,0,0,0
PURA,0.032530075,0,6127331.643518641,0
INN,0.02166979,0,0,0
HST,0.0027,332.0634526113511,0,0
BCPT,0.0019501515,173.39967077400001,226526.99868805046,0
BDL,0.0450011,0,0,0
CMS,0.03190001,0,0,0
XBL,0.162531675,0,0,0
ZEPH,0.002166633958706887,0,0,0
ATFS,0.0002,0,0,0
GES
NULS,0.21007388,8845819.87121657,25097972.594265513,0
PHORE,0.0059964,0,0,0
LCASH,0.0188555796,0,0,0
CFD,0.04320729600000001,0,0,0
SPHTX,0.00186411,0,0,0
PLC,0.29982,0,0,0
SRN,0.004333716,32578.224281744016,2479605.3990671923,0
DBET,0.0276555,1.572033170305076e-14,0,0
XGOX,0.0002166858,0,0,0
NEWB,0.0036849,0,0,0
LIFETOKEN,6.8983814e-06,0,0,0
RMC,3899.8026,0,0,0
CREDO,0.0122636241,0,0,0
MSR,0.003899385,0,0,0
CJT,0.00019337,0,0,0
EVN,0.0306754749,0,0,0
BNK,0.33524946,252.54341821799952,3352494.6,0
ELLA,0.0004333252,0,0,0
BPL,0.0001329202,0,0,0
COINVEST,0.831918336,0,0,0
ROCKETCOIN,1.215715239599988,0,466845.61064640875,0
DRXNE,0.0002166325,0,0,0
SKR,0.0340959753,0,0,0
GRID,0.368606153124,0,0,0
XPTX,0.0004666476,0,0,0
GVT,0.100071,0,441303.8082527784,0
ETK,0.00061779165,0,0,0
ASTRONAUT,0.8476374,0,0,0
EMPH,0.07795493282205233,0,0,0
SOAR,0.0002168068,6.504204,0,0
EXY,0.045521154,0,0,0
ISH
MNX,0.6720176900000001,0,0,0
CRDS
VIU,0.0002167856,0,0,0
SCRM,0.06763242831,0,0,0
DBR
GFT
STAC,0.0002168001,0,0,0
QSP,0.02494,351906.2087799927,24352473.164730355,0
RIPT,1.22843e-13,0,0,0
BBT,0.00339793,1.1327993109493066,0,0
GBX,0.0149578131,205.94814544866009,0,0
CSTL,0.00056440046,0,0,0
ICC
JNT,8.22e-06,6.149048203951678e-14,1643.9999999999998,0
QASH,0.04598,4683.003858443249,45980000,0
XLQ,0.0047761714,0.0095523428,0,0
KNGN
TRIA,16.353547,0,0,0
PBL,0.1310952404,0,0,0
MAG,0.030402484,0,0,0
STEX,1.3984434855,0,0,0
UFR,0.03,0,0,0
LOCI,0.0147609028,0,0,0
TAU,0.001326336193,0,329051.4981539915,142215728
LAB
DEB,0.005209236,0,0,0
FLIXX,0.0004341442,1.0068722167488885e-14,0,0
FRD,9.224024999999999e-05,0,0,0
PFR,0.0007256232999999999,0,0,0
ECA,2.170721e-05,0,0,0
LDM,0.01049222,0,0,0
LTG,0.0004428036,0,0,0
BCD,0.16969812,231717.92486801324,34583288.96916,0
STP,0.00048648,0,0,0
SPANK,0.002534609228374693,0,0,0
WISH,0.05079536279999999,0,0,0
AERM,0.0091179144,0,0,0
PLX,0.0122981,0,0,0
AUTON,0.0002170875,0,0,0
ETHB,0.153688647528,0,0,0
CDX,0.0006513506999999999,237.93907495221345,0,0
FOOD,0.0368943,0,0,0
DARICO,0.0141555735,0,0,0
VOT,0.0002170875,0,0,0
UQC,6.54301725,436418.0443428684,261720690,0
LEND,0.7022632252274513,0,26864835.583900854,0
SETHER,0.29842175,0,0,0
ABYSS,0.01628859,54176.808470512035,8284835.105282844,0
XSH,0.0002170224,0,0,0
GEA
BCO
DSR,0.0471012388,0,0,0
BDG,0.0001085112,5.927966856,0,0
ONG,0.05411032,0,0,0
PRL
BTCM,0.00107607,0,0,0
ETBT,1.22982e-06,0,0,0
ZCG,0.61371511,0,0,0
MUT
AION,0.03118128,2410429.965460508,15821390.60811504,0
DIVX,0.197530476,0,0,0
CNBC,0.301834052,0,0,0
RHOC,0.0216490028,0,0,0
XUN,0.0002171468,0,0,0
RFL
COFI,0.0009651205799999999,233.0983497598587,289536.174,0
ELTCOIN,0.007527967199999999,0,0,0
GRX,0.0006514403999999999,36.25600717590312,0,0
NTK,0.0028227498,0.0028227498,0,0
ERO,0.0004550593000000001,11.36376573639032,0,0
CMT,0.0028490043,69015.16260130198,2849004.3,0
RLX,0.0171506235,0,0,0
CWV,0.0006665330999999999,0,0,0
ACT,0.003313011,90139.50843944639,3313011,0
NRO
SEND,0.0006512612999999999,1.3025226e-07,0,0
GLT,0.0002170965,0,0,0
X8X,0.0199480048,0,0,0
COAL,0.016285365,0,0,0
DAXX,0.0006514037999999999,0,0,0
BWK,0.0392966204,0,0,0
FNTB,0.002247,2.79752792771004,0,0
XMRG,1.795289e-06,0,0,0
BTCE,0.00054606672,0,0,0
FYP,0.0251654112,0.0251654112,887769.3388668041,0
BOXY
NGC,0.19208468,282489.73016608483,0,0
UTNP,0.001183,974.5282828905548,0,0
EGAS,0.10501211,0,0,0
DPP,0.073111815,0,0,0
ADB,0.0002580396,286084.39277706825,258039.59999999998,0
TGT,0.008677711999999999,0,0,0
BMT,0.02169186,0,0,0
BIO,0.00019837,14.858426418401278,0,0
MTRC,0.010686558,0,0,0
BTCL,0.0004338298000000001,4.932073807140115e-16,0,0
PCN,1.768938e-06,0,0,0
PYP
CRED,0.00543691,0,0,0
SBTC,0.38702889,634.7954966846399,0,0
KLKS,0.00080239754,0,0,0
AC3,0.0001,0,0,0
GTO,0.022434285,11216139.341136456,22434285,0
TNB,0.0052662753,275516.0907504208,23244541.03973232,0
CHIPS,404.5575015475363,0,0,0
HKN,0.20180001,0,0,0
LOC,1.36074681,0,0,0
LTHN,0.0002167426,0,0,0
SMT,0.0022674117,1452.4271803031602,7123283.938046239,0
GER,0.0002167425,4.7904623701192195,0,0
LTCU,0.001502,0,0,0
MGO,0.023883,8.145548235916068e-14,2388300,0
BTCA,21674.25,58189.66092225,0,0
HQX,0.0017546958,78904.19823304299,484040.521997604,0
STRAKS,0.0005745843675,0,0,0
BANNER,6.068868399999999,0,606886839.9999999,0
CCOS,0.0122697,0,0,0
BNTY,0.00084670689,913.6683859610428,423353.44496613165,0
BRD,0.0622050975,495302.1793594875,5527714.037305005,0
HAT,1.1916971,0,0,0
ELF,0.22491992,34815553.078494586,197929529.5969559,0
CWX
DBC,0.00092156216,102749.33677445106,9215621.6,0
ZP,0.0267950592,0,0,0
POP,1.22696e-05,0,0,0
CROWD,1.3e-05,0,0,0
PNX,0.00015167964,0,0,0
BITASEAN,0.00368142,0,0,0
UTT,0.05415837798000001,0,5415837.798000002,0
AMM,0.00949106,0,0,0
XCPO,0.0947065963,0,0,0
GET,1.19738463,1195.0556609049436,39955256.39111304,0
ERC20,1.104327,0,0,0
ITC,0.010931248,189352.64714849164,1093124.789068752,0
HTML,2.167217e-05,433.94185991,0,0
PARKGENE,0.0013003212,0,0,0
NMS,0.079102873,0,0,0
PHO,0.0002167173,0,0,0
XTRA,0.001083398,0,0,0
NTWK,0.004906812266999999,0,0,0
SUCR,0.0760545396,0,0,0
GNX,0.0035131872,14013.679082965478,2283571.68,0
NAS,0.048601088,639158.5500351435,3781735.493562357,0
ACCO
BYTHER
REM,0.00023890872,1101.018210829427,238908.72,0
TOKU,0.0002166789,0,0,0
EREAL,0.00124026432789,0,0,0
CPN,0.005200310399999999,0,0,0
XFT,0.0441971712,0,0,0
QLC,0.006066158,163563.79920980363,3639694.8,0
BSE
OMGC
Q2C,0.004766407800000001,0,0,0
BLOOMT,0.01689887063319982,0,2534830.594979973,0
SPF,0.000924100128,73.50081107699984,0,0
TDS,0.007546316562,0,0,0
ORE,0.0002166618,0,0,0
SPK,0.0019497078,1.0332873840839,0,0
GOA
WAGE,0.0004332778,0,0,0
GUN,0.0015165689,0,0,0
DFSPORTS,0.0049832605,0,0,0
POLISPLAY,1.5165843,0,0,0
WELL,0.029209026,0,0,0
FLOT,3.68181e-05,2.285467271009783,0,0
CL,0.00199474,0,0,0
SHND,4.332954e-05,6.305277929641307e-16,0,0
AUA,3.1657116,0,0,0
DNN,0.002454239999999999,0,0,0
SAGA,0.009749583000000001,0,0,0
GXC,0.2916403774,0,29164037.74,0
TSL,0.00018994792,30.69915698232312,189947.92,0
IRL,0.0028166905,0,0,0
BODHI,0.0145798488,0,0,0
PMA,2.128296e-05,137.315753956358,1660985.1284733338,0
TROLL,0.0019503693,0,0,0
FORCEC
SUGAR,0.17793507713,0,0,0
JET,0.0119904,0,0,0
MDS,0.00030505576,1947.9785565354325,610111.52,0
LCP,0.016253085,0,0,0
GAMEC,0.07274176,0,145483520,0
IETH,0.04102917,0,0,0
TGCC,0.0169033176,0,0,0
SDRN,0.002383788,0,0,0
INK,0.00045652592,219.5818645185811,0,0
KBR,0.0043341,0,0,0
HPB,0.02228439,141795.6183616239,2253396.4025805,0
MONK,0.3690879543000001,0,0,0
MGN
KZC,0.0008671816000000001,0.27819697365144,0,0
GNR,0.0641714384,0,0,0
LNC,0.0006503861999999999,0,0,0
LWF,0.0017337528,0,0,0
BRIC,0.0006503424,0,0,0
WCG,8.6,0,0,0
BHIVE,0.214613487,0,0,0
GX,0.01719396,0,0,0
LCK,0.011176074,0,0,0
MFG,0.0152902185,0,0,0
ETL,0.00048778965,7.292617945348276,9623530.803041283,0
TEL,0.0014761138,648868.1829983472,147611380,0
DRG,0.0002167799,0.15174593,0,0
SPX,2.210634e-05,0,0,0
ONL,0.024461,6.67414497002028e-14,0,0
ZAP,0.004301417599999999,134.68830426273277,2236737.152,0
AIDOC,4.335908e-05,7.787738161361149,33723.72885516516,0
ET4,0.11053179,0,0,0
LCT,0.8590979200000001,0,0,0
EBC,3.6842434e-05,0,0,0
VESTA
INT,0.0027843284,195356.1540407327,2126158.176919246,0
CPY,0.02288720544,0,0,0
STEN,0.02167349,0,0,0
SFU,0.1227867201,0,0,0
PCOIN,0.0001719032,0,0,0
BLNM
LUC,0.0009608630500000001,0,0,0
ETHERDELTA,0.00982352,0,14735280,0
CYDER
SRNT,0.001211,0.210900141531623,0,0
MLT
EKO,5.7395542e-05,4.0727876603199995,28697.771,0
UBTC,1.79599994,0,37715998.74,0
BTO,0.000589646,8180.317791021029,0,0
DOCC
ARCT,0.0004912520000000001,0,0,0
IMVR,0.000122808,0,0,0
IDEX,0.0717,2234864.9449599944,71700000,0
IDH,0.0013005486,0.013005486,0,0
CBT,0.001717,0,1717000,0
ITZ,0.1313521362,0,0,0
XBP,0.0039013596,0,0,0
EXRN,1.277146981361472e-05,0,0,0
AGI,0.042263676,428367.419359482,42261234.98416775,0
BFT,0.005331,1890.4639597853502,5331000,0
LGO,0.04055894297754953,0,0,0
CRPT,0.1648,223333.22852117126,15849299.193908617,0
SGL
TRINI,0.029264531844,0,0,0
FSBT,0.0008669688,0,0,0
CFTY,0.003069875000000001,0,0,0
DTA,7.475511999999999e-05,283503.5625209101,98298.53326848906,0
CV,0.0001105155,69764.73685226,1093588.7239761532,0
DTX,0.011,0,0,0
MCU
OCN,6.6140292e-05,66830.17918435481,661402.92,0
THETA,1.2432536,30302552.00424593,1243253600,0
MDT,0.0269,1535392.9291756349,26900000,0
PRPS,17.361092,0,0,0
DUBI,122823,0,0,0
BUX,0.145226855,6049.251825067571,6539.569164986295,0
SGN,0.0245684,0,0,0
IOST,0.013771732,11265309.21601106,320935505.4310743,0
TCT,0.010453724,4322823.18074716,10403959.046898,0
TRAC,0.1985,537716.8757053514,99250000,0
MOT,0.0008994599999999999,0,0,0
ZIL,0.03964619799999999,157846581.93333876,646587369.159257,0
HORSE,0.00030519,0,0,0
MONF,0.0016400154,0,2460023.1,0
QBAO,0.00229862,39.06094376919451,0,0
ACCN,0.15905449,0,0,0
SWFTC,0.0023745744,3696324.146586857,23745744,0
SENT,0.0004336488,0.08672975999999999,867284.5905360001,0
IPL,0.0004337946,0.004337946,130138.37999999998,0
OPC,6.1422e-05,0,0,0
SAF
SHACOIN,0.001084078,0,0,0
PYLNT,2.3640617165,0,0,0
GRLC,0.0242903808,0,0,0
EVE,0.061414,0,0,0
YEE,0.00013861678,53803.75511439625,1386167.7999999998,0
REPUX,0.0061416622833,0,0,0
JOYT
CAPD,0.0201480682854,0,0,0
BTW,0.00336999,0,0,0
AXPR,0.009109506,7902.879670965511,0,0
FOTA,0.0001084491,0.011929401,0,0
DDD,0.00072986182,5919.815181536896,729861.82,0
CPC,0.003009874,40504.59605301725,0,0
SPEND
NPXS,0.00030001,0,77552192.89265119,0
ZPT,0.0002408554,98.86406480209698,0,0
CROAT,0.0010846355,0.47871340102469073,0,0
REF,1.2307087624,0,0,0
SXDT,0.060745524,0,0,0
SXUT,0.0123655173,0,0,0
LDC,0.00055278,35.14405872720896,1452381.1953640839,0
FAIRG,0.0010033976,215493.65573649365,1204077.12,0
VALORBIT,0.0002169173,0,0,0
MAN,0.007057056599999999,37315.54484450772,1764264.15,0
BCDN,0.0002148495,8.92584083469,214.8495,0
STK,1.94942052,0,974710260,0
MZX
CRC,0.001497456950495411,0,0,0
Q1S
POLY,0.2023,5831273.660368303,202300000,0
XTO,0.182012,0,0,0
RUFF,0.00049965,15682.688390176143,939342,0
ELA,1.521,128988.39294477718,37934215.079368494,0
TPAY,0.005692012799999999,0,124543.47702503038,0
CXO,0.09109669799999999,0,19237330.00291875,0
WT,0.0004421628,0,0,0
HGS,0.0491112,0,0,0
SISA,0.02168714,0,0,0
EBIT,0.0006126803214401432,0,0,0
RCT,0.00021008,0,0,0
CUZ,0.0160229205,0,0,0
HLC,0.0054807096,0,5480709.6,0
BETR,0.00113022146,0,0,0
GIMMER,0.0012155814,0,0,0
ING,0.0008033,0,0,0
LHC,0.0122786,0,0,0
BLZ,0.09223462599999999,3751952.249405532,46117312.99999999,0
CVNG,0.22456649,0,0,0
CHSB,0.1981674476,584389.3424332717,198167447.6,0
EQUI
HHEM
CWIS
GRON
SWM,0.00469671,0.000469671,0,0
MDCL,0.001848705,664.0837978125298,924352.5,0
DNO
eFIC
TKY,0.0001708803,1.183288564360908e-07,0,0
BANCA,1.5173326e-05,15.947165626,0,0
TRTL,4.067151e-06,3.637978807091713e-12,0,0
BIX,0.023723382,7157133.6392546585,549162.3610587474,0
ABT,0.10812426,2615216.4445295264,20111112.36,0
DRPU,0.30125554964,0,0,0
DOR,0.0006638789564,0,0,0
PRFT,8.471268,0,0,0
PARETO,0.0156086064,0,0,0
DTRC,7e-05,0,0,0
NDLC
BEE,0.001105202546,0,0,0
MUN,0.13006944,0,0,0
TIG,0.03315222,0,0,0
LYK
NYX
DATAWALLET,0.00072233,0,0,0
SAT,0.3053687819999999,0,0,0
CRL
ORI,0.49104557666941,0,0,0
LYM,0.00249825,133071.29290872515,2498250,0
USX,0.0001083883,0,281809.58,0
LGR,0.0007996,0,0,0
BCA,0.0912629486,210.1787738145414,0,0
B2X,0.0068,0,0,0
EXMR,0.00846,0,0,0
FSN,0.23116122,394179.2823546756,16659187.066987582,75809178.69554581
UETL,0.02332841975135731,0,0,0
NBR,0.0013006596,0,0,0
ARY,0.006286573599999999,0,0,0
RAVELOUS,0.00163711959072,0,0,0
ILT,0.0988563768,0,0,0
SCOOBY,0.0013007322,0,0,0
SAI,9.705422067657288,0,30194034.090020232,0
CEFS,1191.9907712913,0,0,0
BUN,3.68379e-05,0,0,0
BSR
SKULL,0.00011269,0,0,0
TRDT,0.0990325545,0,0,0
JC
BTCP,1.379171920048,0,5266889.838534067,0
SKC,0.1090349579,0,0,0
MWAT,0.00344661915,2.328190908054239e-10,1723309.575,0
JEW,0.000245602,0,0,0
ERIS,0.00027308,0,0,0
KRM,0.0002228662,0,0,0
HT,4.541,9142928.99572562,941579334.5922855,0
CDY,4.29742e-06,0,0,0
SHARECHAIN
CRDNC
BTCF,0.000499570078,0,0,0
CADN,0.0002928242,0,0,0
BTF,75.85874826010001,0,0,0
IPC,0.02808314,0,0,0
SHOW,0.0001629022,0,0,0
STARC,0.008909156579999999,0,0,0
NEC,0.078,0,7800745.023955394,0
AIT,0.004972954500000001,0,0,0
STQ,2.1281e-05,0,0,0
ALTCOIN,0.00501149,0,0,0
CXP,0.0017336624,0,0,0
KB3,0.005080649400000001,0,0,0
FDX,0.0008669608,0,0,0
KREDS,0.026008824,0,0,0
EQL,0.0002085303,0,0,0
GAI,0.00037598,0,0,0
VULC,4.6e-06,0.0092,0,0
CTC,0.3774114422,663394.184909703,260229118.20849803,0
DVTC
DADI,0.011,0,0,0
MGGT,0.00079944,0,0,0
TOKC,2.166541e-05,1.9498869000000001e-07,0,0
UNRC,6e-05,362.82904487095027,0,0
BBP,3.68148e-05,0,0,0
NOX,2.45436e-05,391.63190520441924,0,0
HYS
LCWP,2.45412e-05,0,0,0
NAVI,0.000390751812,0,0,0
ADI,0.002699708,0,0,0
TEN,0.0283788575,68727.309850636,5675771.5,0
VVI,1.2718305315,1410.0001080901611,0,0
ANKORUS,0.025890966,0,0,0
IVC
HLP,0.0164631656,0,0,0
VIN,0.0028827215,0,0,0
SHPING,0.01397,1308132.87101805,0,0
PTR
LCC,0.0034645264,143.5698348788182,0,0
VANY,0.000119928,0,0,0
TONE,0.024575246,33943.17431335099,24575246,0
NOXB
BAX,8.661376e-05,28710.7413827019,4330688,0
RENTBE,0.0003277432359999999,0,98805.74566089829,0
SPC.QRC
FLIP,2.4534e-05,0,0,0
CLIN,0.002821387,0,0,0
GOOD
ENK,0.00024534,0,0,0
ALX,0.0004661422,0,0,0
REN,0.1347,7016137.009300474,134699950.53866512,0
DTH,0.0064,0,0,0
SOC,0.0014011588,78757.97869684518,2101738.2,0
TDX,0.06096439939999999,0,0,0
LOTTO,0.0004329682,0,0,0
FUNK,1.2265e-05,0,0,0
LEAF,7.2e-07,0,0,0
COMPD,3.81e-06,0,0,0
BITCAR,0.001239011526498774,0,0,0
CLN,0.036249716781,0,0,0
ORYX
BASHC
DIGIF
DGM
CBS,0.0002,0,0,0
TERN,0.005408442281999999,0,4867036.280124909,0
SVD,0.0002513661363,0,0,0
PROOF
BTCH,0.0002085016,0,0,0
redBUX
AUC,0.0034634512,0.0034634512,227997.71316665589,0
LIZ
CIF,0.0002164657,0,0,0
NCASH,0.0001594281,0,1594281.0000000002,0
SPD,0.09811840000000001,0,0,0
CMCT,3.5868466e-05,0,0,0
RPUT,0.0089158553,0,0,0
FILL
POA,0.0032468025,96.57289356000001,526028.2420676663,0
RVN,0.02458524,5853922.951550061,273837272.1811201,0
XNK,0.0008584309999999999,0,429215.49999999994,0
XYO,0.00683,873668.7060995381,95150273.31201054,0
RFR,0.0058436208,1260930.6752835815,29216058.732720003,0
PROPS,0.0007655403999999999,0,538373.210554384,0
CEDEX,0.02194963098455598,0,0,0
FUNDP
CEL,0.7152,8863578.41014246,495457261.3587259,0
CRDTS,0.008656536,24020.48466085735,2159555.3088878416,0
PUSHI,0.00015150128,0,0,0
BINS,0.0456655273,0,0,0
POKER
AXYS
EVENC,0.012,0,0,0
BOLD,0.0004327602,0,0,0
EXTN,0.000432761,0,0,0
DIG,1.22609e-05,9.799908013575546,0,0
ETS
LIPC
GOFF
HELL
ELP,0.0008655000000000001,0,0,0
ACAT,3.5702865e-05,0,223142.90624999997,0
RKT,0.04544001,0,0,0
ELI,0.0182622075,0,0,0
CO2,245.2057391,0,0,0
INVOX
VELOXPROJECT,0.002812953,0,0,0
ACTN,0.0001103832,0,0,0
LTCH
HMST
ONT,0.24632745,7434563.763683079,246327450,0
USCOIN,0.89937,0,0,0
KIND,0.0002163766,0.0069240512,0,0
BCHT
CLO,0.002289,6535.2746700075695,7296428.432068756,0
CURI,0.00038949642,0,0,0
ELIC,0.0002163878,0,0,0
MOAT
BBI,0.24529,0,0,0
BEZ,0.09,9339.256701182701,8034052.5,0
ENTRC,0.004976556,0,0,0
BTCGO
KNW,0.1839555,0,0,0
PGC,0.001082327,0,0,0
BITREWARDS,4.6989887e-05,0,0,0
DATX,1.2987726e-05,653.0916982278,129877.26,0
PKC,0.0252003206,0,0,0
SQOIN
TBAR,0.06169021649999999,0,0,0
TAN,0.00063835284,28069.63390321872,0,0
CPL
TUBE,0.0002164621,0,0,0
CUBEAUTO,0.0067837616,0,0,0
OMX,0.0012389872,0,0,0
TRCK
SNX,2.546,33184731.328644738,713310126.1040021,0
TOMO,0.5145395700000001,1154657.3633460896,51453957.00000001,0
XAYA,0.0709887448,445.5253623648,0,0
MBM
INVC,0.02576616,0,0,0
W3C,0.000952292,0,0,0
DIN,0.0002164277,0,0,0
INSTAR,0.088738555,26.943262156490057,0,0
CHP,0.00146169,0,406696.7000189384,0
PSD
J8T,0.000315986486,0,0,0
LELE
DROP,0.05899252,0,0,0
AKA,0.00062770529,0,0,0
SHIP,0.0006493343999999999,0.006493343999999999,0,0
IHT,0.0002228439,2149.004131147649,222061.9768556118,0
LCS
LALA,0.004328896,0,0,0
LEDU,0.00145025989,0,0,0
FOXT,0.04612805599999877,0,0,0
ETKN
ROX,0.0035222075,207.2643003375,0,0
ADM,0.005195570399999999,0,0,0
AMBT
BTRM,0.00054727,0.1490200623476765,0,0
MANNA
ePRX
HMC,5e-05,0,0,0
ZIX
ELEC,0.0007050766999999999,160.6356314078798,528807.4864128574,0
ORGT
LOOM,0.0441814428,8945282.774571214,57435875.64,0
PAN,0.05933760440000001,10678.335950219602,59337604.400000006,0
BOTC
GO,0.0088787755,1150058.1681468976,10502128.777946956,0
VIEW,0.0028154841,127.81224460394246,0,0
OKOIN,0.00399996,0,0,0
ADK,0.0972424893,1.506286159257,2431062.2325,0
ESS,0.00034942,0,613341.59879366,0
VIT,0.0016935498,0,0,0
SERA
BLN
AET,0.0207741258,0,0,0
CMOS
PGN,2.2406548e-05,4743.065927074709,0,0
BMH,0.0005478849090000001,0,0,0
REDN
TLP,0.00036802518,0,0,0
GEN,0.27,0,0,0
BSX,0.00019483758,0,0,0
BBN,0.0627748443,0,0,0
TDZ
PAVO
TUSD,1.0003994,22325874.738050755,1218135185.290531,1217648856.3373098
BUBO,0.0030062952549,0,0,0
USOAMIC
FLUZ,0.097142373,0,0,0
IPSX,0.0004329638,0,0,0
MIO,0.6746850000000001,0,0,0
AIC,1.09923e-05,0,0,0
MITH,0.017369572,9752009.765031068,17369572,0
BNN,0.00023461,0,0,0
SPND,0.0001,0,0,0
FNO,0.0002164881,0,0,0
PAS
TENT,0.006477323952,0,250945.7800131744,0
CVTC
PLMT
