Time,BTC-USD,ETH-USD,USDT-USD,USDC-USD,BNB-USD,SAITAMA-USD,XRP-USD,SOL-USD,BUSD-USD,ADA-USD,DOGE-USD,BTC-INR,ETH-INR,USDT-INR,USDC-INR,BNB-INR,SAITAMA-INR,XRP-INR,SOL-INR,BUSD-INR,ADA-INR,DOGE-INR,BTC-EUR,ETH-EUR,USDT-EUR,USDC-EUR,BNB-EUR,SAITAMA-EUR,XRP-EUR,SOL-EUR,BUSD-EUR,ADA-EUR,DOGE-EUR
1654657200,31005.93,1786.73,1.033,1.034,290.54,5e-09,0.4042,39.95,1.033,0.6455,0.08107,2636991.72,157059.23,87.83,87.93,25122.62,-1,34.95,3420.18,87.89,55.35,7.014,28998.06,1672.06,0.9659,0.967,267.46,5e-09,0.378,37.29,0.9665,0.6031,0.07581
1654660800,30375.92,1799.85,1.005,1.005,288.12,5e-09,0.3998,39.11,1.005,0.6432,0.0801,2636991.72,145030.52,87.2,87.23,23203.42,-1,34.86,3141.19,87.24,51.74,6.477,28422.58,1685.61,0.9399,0.9402,269.68,5e-09,0.374,36.56,0.9403,0.6021,0.07492
1654664400,30625.48,1812.92,1.003,1.003,290.41,5e-09,0.4012,39.52,1.003,0.6504,0.08045,2793936.04,144774.34,91.47,91.52,23193.64,-1,36.77,3150.02,91.52,51.86,6.461,28653.34,1697.1,0.938,0.9386,271.88,5e-09,0.3749,36.95,0.9386,0.6079,0.07523
1654668000,30658.52,1809.58,0.9995,1.005,289.76,5e-09,0.4006,39.47,1.005,0.6462,0.08048,2990001.44,145894.26,97.93,98,23361.28,-1,39.22,3170.76,97.99,51.9,6.494,28678.35,1693.08,0.9355,0.9399,271.1,5e-09,0.3748,36.93,0.9399,0.6042,0.07529
1654671600,30615.18,1809.63,0.9995,1.002,290.47,5e-09,0.3993,39.37,1.002,0.6418,0.08035,2619004.66,155149.84,85.7,85.72,24914.59,-1,34.22,3370.66,85.75,55.05,6.914,28646.68,1693.11,0.9356,0.9376,271.89,5e-09,0.3733,36.81,0.938,0.6002,0.07508
1654675200,30598.72,1806.64,0.9995,1.004,292.73,5e-09,0.3998,39.61,1.004,0.6381,0.08033,2634000.61,152224.82,86.36,86.45,24649.23,-1,34.55,3330.56,86.39,53.62,6.779,28628.21,1692.27,0.9386,0.9396,274.01,5e-09,0.3743,37.1,0.939,0.5969,0.07518
1654678800,30553.53,1814.36,1.001,1.002,292.76,5e-09,0.4012,39.59,1.002,0.64,0.08038,2629987.11,151647.96,86.19,86.22,24477.36,-1,34.62,3307.34,86.21,53.5,6.732,28567.65,1694.77,0.9363,0.9366,273.55,5e-09,0.3749,36.97,0.9364,0.5977,0.07522
1654682400,30515.4,1807.15,0.9996,1.005,292.7,5e-09,0.4008,39.69,1.005,0.6397,0.08041,2633010.94,151987.33,86.66,86.69,24519.77,-1,34.64,3323.29,86.7,53.69,6.744,28515.08,1685.87,0.934,0.9389,271.98,5e-09,0.3745,37.08,0.939,0.5975,0.07516
1654686000,30483.6,1809.12,0.9995,1.003,291.33,5e-09,0.3993,39.61,1.003,0.6498,0.0801,2554408.91,144926.07,83.97,84.01,23337.7,-1,33.57,3165.92,84.04,51.92,6.429,28412.18,1686.04,0.9328,0.9344,271.51,5e-09,0.372,36.86,0.9348,0.6051,0.07466
1654689600,30433,1808.7,1.009,1.01,291.19,5e-09,0.3987,39.42,1.01,0.6528,0.08006,2587998.42,151644.23,85.8,85.88,24429.3,-1,34.05,3301.6,85.92,54.74,6.731,28352.51,1671.97,0.94,0.9408,269.35,5e-09,0.3713,36.7,0.9413,0.6055,0.07456
1654693200,30864.63,1836.67,1.003,1.004,294.38,5e-09,0.4035,40.11,1.002,0.666,0.08079,2683200.55,151609.55,87.16,87.25,24433.05,-1,35.1,3312.01,87.15,55.1,6.741,28705.61,1706.29,0.9325,0.9334,274.98,5e-09,0.375,37.3,0.9324,0.6193,0.07499
1654696800,30771.89,1826,1.012,1.013,294.04,5e-09,0.4023,39.92,1.013,0.6625,0.08053,2633999.22,146621.27,86.59,86.68,23667.14,-1,34.8,3212.2,86.75,53.51,6.513,28645.18,1683.61,0.9316,0.9427,271.76,5e-09,0.3743,37.14,0.9434,0.6166,0.07492
1654700400,30544.22,1820.45,1.002,1.004,292.8,5e-09,0.4033,40.03,1.003,0.6658,0.08037,2616003.4,153225.07,85.84,85.9,24701.12,-1,34.66,3373.01,85.88,56.15,6.787,28451.94,1690.81,0.9317,0.9343,272.57,5e-09,0.3757,37.27,0.934,0.6199,0.07484
1654704000,30529.46,1821.72,1.014,1.015,293.1,5e-09,0.4032,39.81,1.015,0.6688,0.08031,2629987.11,146405.76,86.71,86.78,23580.51,-1,34.72,3204.93,86.77,53.79,6.479,28436.16,1686.27,0.9376,0.9451,271.6,5e-09,0.3755,37.09,0.9382,0.6222,0.07482
1654707600,30436.1,1803.16,1.002,1.002,291.28,5e-09,0.401,39.47,1.002,0.6576,0.08009,3061286.97,159527.45,100.76,100.81,25765.68,-1,40.43,3493.11,100.83,58.17,7.094,28389.8,1682.54,0.9327,0.9349,271.75,5e-09,0.374,36.8,0.9351,0.6128,0.07471
1654711200,30401.6,1805.68,1.005,1.007,290.62,5e-09,0.4013,39.31,1.006,0.6571,0.08003,2687004.3,156921.52,88.87,88.97,25298.24,-1,35.47,3416.97,88.92,57.13,6.977,28370.44,1675.33,0.9383,0.9393,270.09,5e-09,0.3744,36.64,0.9388,0.613,0.07472
1654714800,30288.26,1800.19,1.005,1.006,289.18,5e-09,0.4003,39.07,1.006,0.6537,0.07951,2642666.22,152413.37,87.67,87.75,24515.78,-1,35.1,3312.67,87.77,55.26,6.764,28260.96,1673.59,0.9375,0.9384,269.2,5e-09,0.3736,36.47,0.9386,0.6094,0.07421
1654718400,30291.11,1804.82,1.003,1.004,289.7,5e-09,0.4013,39.12,1.004,0.6472,0.07974,2561999.78,145935.3,84.82,84.88,23502.96,-1,34.12,3168.99,84.89,52.6,6.465,28276.79,1679.29,0.9362,0.9368,270.45,5e-09,0.3746,36.51,0.9369,0.6037,0.07446
1654722000,30470.78,1810.98,1.002,1.002,290.68,5e-09,0.4029,39.25,1.002,0.6561,0.08001,2615997.7,151999.4,86,86.06,24425.65,-1,34.66,3297.45,86.05,54.97,6.769,28427.57,1688.33,0.9345,0.9352,271.31,5e-09,0.3762,36.63,0.9351,0.6106,0.07471
1654725600,30433.33,1802.33,1.004,1.005,290.59,5e-09,0.4029,39.31,1.005,0.6548,0.08004,2554182.54,151973.86,84.26,84.34,24448.64,-1,33.92,3305.11,355.8,54.97,6.743,28378.17,1682.56,0.933,0.9369,270.68,5e-09,0.3762,36.69,0.937,0.6107,0.07469
1654729200,30347.42,1802.78,0.9995,1.005,290.48,5e-09,0.4026,39.36,1.006,0.65,0.07993,2554182.54,145634.56,84.56,84.6,23469.61,-1,33.95,3175.34,84.64,52.53,6.468,28323.87,1674.9,0.9378,0.9382,269.92,5e-09,0.3755,36.7,0.9386,0.606,0.07462
1654732800,30249.17,1795.54,1.001,1.001,288.57,5e-09,0.4004,38.98,1.001,0.6432,0.0795,2574996.78,152954.81,85.2,85.25,24601.52,-1,34.18,3316.6,85.24,54.8,6.798,28243.61,1675.23,0.9345,0.9351,269.45,5e-09,0.3736,36.35,0.935,0.5998,0.07416
1654736400,30304.45,1798.41,1.007,1.007,286.79,5e-09,0.4014,39.12,1.007,0.648,0.07957,2574996.78,152810.28,85.55,85.58,24536.1,-1,34.28,3324.31,85.57,55.01,6.793,28290.22,1668.84,0.9332,0.9402,267.96,5e-09,0.3747,36.52,0.9401,0.6042,0.07427
1654740000,30190.01,1795.11,0.9995,1.001,287.87,5e-09,0.4001,39.03,1,0.6347,0.07958,2572996.87,145712.19,85.2,85.29,23384.51,-1,34.14,3165.63,85.26,51.53,6.468,28181.38,1674.5,0.9332,0.9342,268.73,5e-09,0.3732,36.4,0.9339,0.5924,0.07428
1654743600,30283.15,1800.54,0.9995,1,288.85,5e-09,0.4009,39.2,1,0.6449,0.07988,2451299.97,144834.2,80.92,80.98,23251.88,-1,32.44,3148.46,80.99,51.87,6.428,28229.61,1678.92,0.9325,0.9326,269.54,5e-09,0.3737,36.53,0.9326,0.6008,0.07446
1654747200,30284.66,1799.61,0.9995,1.001,288.66,5e-09,0.401,39.2,1.001,0.6446,0.08003,2552127.2,151698.44,84.32,84.39,24324.32,-1,33.87,3305,84.39,54.31,6.763,28233.13,1676.72,0.9328,0.9334,268.86,5e-09,0.3738,36.5,0.9336,0.6008,0.07459
1654750800,30433.54,1806.69,0.9995,1.005,288.4,5e-09,0.4026,39.25,1.005,0.6497,0.08032,3054941.96,156353.25,100.77,100.84,25008.63,-1,40.6,3397.95,100.85,56.28,6.969,28362.38,1680.75,0.9324,0.9362,268.83,5e-09,0.3754,36.57,0.9363,0.6058,0.07488
1654754400,30336.27,1800.69,0.9995,1.001,288.39,5e-09,0.4025,39.13,1.001,0.6458,0.08016,2629995.76,153828.22,86.7,86.76,24669,-1,34.94,3339.81,86.77,55.16,6.866,28321.86,1680.48,0.9333,0.9343,269.49,5e-09,0.3756,36.51,0.9344,0.6028,0.07484
1654758000,30470.85,1810.7,0.9995,1,290.2,5e-09,0.4023,39.5,1,0.6543,0.08038,2920688.7,147059.54,95.81,95.89,23603.8,-1,38.5,3208.57,95.87,53.35,6.561,28472.34,1691.26,0.9336,0.9348,271.46,5e-09,0.3758,36.89,0.9346,0.6107,0.07508
1654761600,30544.82,1817.95,0.9995,1.002,291.72,5e-09,0.4034,40.68,1.002,0.6571,0.08061,2598992.75,154319.15,85.19,85.25,24816.47,-1,34.39,3446.01,85.25,55.84,6.866,28541.73,1695.68,0.9341,0.9346,272.69,5e-09,0.3765,37.95,0.9362,0.6144,0.07527
1654765200,30677.87,1831.74,1.007,1.005,293.18,5e-09,0.4034,41.72,1.007,0.6558,0.08101,2613695.77,148112.99,85.55,85.58,23746.12,-1,34.54,3377.8,85.62,52.99,6.562,28615.24,1704.71,0.9332,0.9335,273.31,5e-09,0.3764,38.94,0.9401,0.6119,0.07561
1654768800,30582.9,1812.06,0.9994,1.006,291.97,5e-09,0.4035,41.9,1.006,0.6546,0.08076,2635004.45,147783.2,86.59,86.64,23728.64,-1,34.92,3402.56,86.66,53.1,6.572,28521.86,1691.43,0.9373,0.9378,271.58,5e-09,0.3764,39.06,0.938,0.6104,0.07535
1654772400,30429.09,1813.41,0.9994,1.005,291.43,5e-09,0.4025,41.84,1.005,0.649,0.0802,2554822.23,147286.09,84.32,84.38,23716.94,-1,33.85,3396.25,84.37,52.69,6.521,28410.62,1693.31,0.9343,0.9351,271.03,5e-09,0.3754,39.01,0.9382,0.6054,0.07489
1654776000,30350.42,1809.95,1.008,1.009,290.93,5e-09,0.4013,41.64,1.009,0.6431,0.0801,3074085.46,152139.52,102.11,102.18,24457.81,-1,40.86,3469.63,102.17,54.18,6.741,28269.39,1676.88,0.939,0.9396,269.57,5e-09,0.374,38.55,0.9396,0.5991,0.07458
1654779600,30242.02,1803.33,1.003,1,290.88,5e-09,0.3992,40.57,1.003,0.6449,0.07983,3089999.32,148166.18,102.47,102.52,23943.52,-1,40.98,3337.84,102.49,53,6.581,28268.8,1682.92,0.9354,0.9379,271.96,5e-09,0.3733,37.88,0.9377,0.6023,0.0746
1654783200,30265.62,1792.76,0.9994,1.006,289.65,5e-09,0.3997,40.63,1.006,0.6436,0.08007,2648000,152089.31,87.92,87.99,24572.79,-1,35.12,3431.97,87.99,54.42,6.792,28385.52,1683.55,0.9385,0.9432,272.01,5e-09,0.375,38.04,0.9433,0.6033,0.07508
1654786800,30365.55,1800.42,1.002,1.003,290.77,5e-09,0.4007,40.43,1.003,0.6418,0.08004,2582986.51,147014.39,85.24,85.28,23813.27,-1,34.2,3294.98,85.31,52.36,6.545,28480.29,1691.95,0.9399,0.9404,274.06,5e-09,0.3759,37.88,0.9406,0.6015,0.07511
1654790400,30356.79,1810.61,1,1.001,291.85,5e-09,0.4021,40.95,1.002,0.6517,0.08009,2559901.7,147264,84.36,84.41,23794.68,-1,33.93,3331.21,84.49,53,6.539,28488.45,1699.88,0.9388,0.9394,274.66,5e-09,0.3773,38.41,0.9402,0.6113,0.07516
1654794000,30431.31,1817.08,1.004,1.004,292.33,5e-09,0.4022,41.37,1.004,0.6526,0.08017,2567998.28,152302.76,84.7,84.76,24580.01,-1,34.06,3466.64,84.75,54.8,6.755,28562.27,1702.17,0.9408,0.9427,274.71,5e-09,0.3783,38.85,0.9427,0.6124,0.07525
1654797600,30331.19,1806.07,1.006,1.007,291.76,5e-09,0.4016,41,1.007,0.6476,0.07977,2556003.87,152228.35,84.77,84.86,24617.66,-1,33.99,3454.39,84.85,54.6,6.745,28506.17,1689.46,0.9402,0.9464,273.21,5e-09,0.3776,38.53,0.9477,0.6082,0.07499
1654801200,30149.87,1791.39,1.005,1.006,290.19,5e-09,0.4008,40.18,1.005,0.6413,0.07938,2598999.97,154640.5,86.6,86.68,25041.36,-1,34.68,3467.07,86.67,55.28,6.861,28393.27,1681.85,0.9461,0.947,272.35,5e-09,0.3777,37.86,0.9469,0.6033,0.07479
1654804800,30171.07,1795.71,0.9997,1.001,289.44,5e-09,0.3999,40.09,1,0.6353,0.07937,2598999.97,151771.6,86.11,86.21,24501.66,-1,34.5,3387.71,86.17,53.71,6.73,28414.2,1691.27,0.9414,0.9425,273.03,5e-09,0.3767,37.75,0.9421,0.5983,0.0747
1654808400,30233.3,1798.56,1.003,1.004,289.81,5e-09,0.4011,40.12,1.004,0.6375,0.07945,2599720.25,154813.34,86.25,86.33,25014.51,-1,34.61,3455.03,86.31,54.88,6.863,28476.69,1689.47,0.9413,0.9456,272.98,5e-09,0.3778,37.78,0.9454,0.6003,0.07486
1654812000,30136.61,1795.85,1.003,1.004,289.57,5e-09,0.4011,40.03,1.004,0.6351,0.07942,2599720.25,154917.33,86.52,86.31,25035.31,-1,34.68,3457.63,362.14,54.83,6.863,28386.29,1686.03,0.9447,0.9454,272.47,5e-09,0.378,37.68,0.9456,0.5979,0.07482
1654815600,30103.19,1789.97,0.9999,1.001,289.88,5e-09,0.4001,40.05,1.001,0.6335,0.07933,2599720.25,154735.35,86.35,86.31,25050.9,-1,34.68,3460.23,362.14,54.72,6.863,28345.86,1686.24,0.9414,0.9422,272.99,5e-09,0.377,37.7,0.9423,0.5961,0.07468
1654819200,30118.62,1792.84,1.011,1.012,289.59,5e-09,0.4001,40.04,1.013,0.6339,0.07943,2599720.25,143303.4,87.31,87.37,23181.72,-1,34.73,3199.47,87.44,50.54,6.341,28369.58,1671.05,0.9527,0.9534,270.32,5e-09,0.3769,37.68,0.9542,0.596,0.07473
1654822800,30016.06,1783.51,1.004,1.005,288.06,5e-09,0.3993,39.85,1.005,0.6252,0.07894,2526470.52,150674.55,84.52,84.58,24394.93,-1,33.74,3377.8,84.61,52.83,6.695,28257.5,1677.91,0.9453,0.946,271.66,5e-09,0.3757,37.5,0.9463,0.5877,0.07429
1654826400,30011.45,1787.5,0.9997,1,289.5,5e-09,0.4012,40.39,1,0.6272,0.07926,2570000.39,153094.92,85.61,85.66,24810.78,-1,34.35,3461.79,85.67,53.74,6.811,28241.15,1681.97,0.9407,0.9413,272.58,5e-09,0.3771,38,0.9414,0.5898,0.07456
1654830000,30336.9,1802.8,1.007,1.008,291.86,5e-09,0.4028,40.87,1.008,0.6355,0.07966,2570000.39,144601.15,85.34,85.4,23461.02,-1,34.4,3272.62,85.4,50.98,6.424,28534.07,1688.41,0.9475,0.9481,273.94,5e-09,0.3787,38.38,0.9482,0.5972,0.07494
1654833600,30132.29,1793.82,0.9995,1.002,291.18,5e-09,0.4041,40.33,1.002,0.631,0.0794,2537002.18,143633.36,84.31,84.38,23314.23,-1,34.09,3227.72,84.36,50.51,6.359,28323.17,1686.82,0.9402,0.942,273.8,5e-09,0.3799,37.92,0.9418,0.5933,0.07465
1654837200,30167.7,1799.36,1.002,1.003,292.84,5e-09,0.4082,40.79,1.003,0.6312,0.07952,2533798.05,151141.05,84.17,84.23,24620.92,-1,34.32,3425.69,84.24,53.06,6.689,28359.07,1687.66,0.9421,0.9427,274.92,5e-09,0.3838,38.32,0.9429,0.5932,0.07472
1654840800,30210.96,1798.39,0.9994,1.005,292.05,5e-09,0.4112,40.66,1.005,0.6292,0.07947,2879997.7,156800.29,95.7,95.77,25513.58,-1,39.16,3545.23,95.77,54.97,6.943,28412.31,1686.9,0.9441,0.9448,274.48,5e-09,0.3868,38.27,0.9448,0.5917,0.07477
1654844400,30114.1,1793.99,1.002,1.003,291.18,5e-09,0.4093,40.48,1.003,0.6245,0.07921,2629994.8,155358.59,87.51,87.57,25232.41,-1,35.5,3507.76,87.58,54.14,6.885,28328.73,1683.95,0.9426,0.9432,273.5,5e-09,0.3848,38.05,0.9433,0.5872,0.07449
1654848000,30094.95,1793.86,1.002,1.003,290.34,5e-09,0.4078,40.62,1.003,0.6252,0.0792,2629995.76,150177.68,87.61,87.69,24336.8,-1,35.55,3398.59,87.68,52.35,6.651,28317.61,1684.47,0.9433,0.9442,272.97,5e-09,0.3839,38.19,0.9441,0.5878,0.07461
1654851600,30042.54,1777.77,0.9994,1,289.48,5e-09,0.4053,40.02,1.006,0.6199,0.07909,2523001.76,148772.02,84.38,84.46,24114.52,-1,33.84,3332.43,84.46,51.62,6.6,28345.01,1677.35,0.9433,0.9489,271.88,5e-09,0.3816,37.7,0.9489,0.5836,0.07448
1654855200,29986.96,1773.88,0.9994,1.001,288.37,5e-09,0.4007,39.42,1.001,0.6127,0.07886,2595200.15,148157.42,86.51,86.61,24088.72,-1,34.75,3292.11,86.6,51.17,6.584,28308.67,1675,0.9437,0.9447,272.34,5e-09,0.3781,37.19,0.9446,0.5776,0.07443
1654858800,30055.43,1776.76,0.9994,1.002,289.31,5e-09,0.401,39.57,1.002,0.6161,0.07895,2632350.18,143129.54,87.69,87.75,23345.71,-1,35.2,3186.04,87.76,49.65,6.367,28398.89,1677.06,0.9449,0.9466,273.54,5e-09,0.3787,37.35,0.9467,0.5819,0.07459
1654862400,30159.84,1780.28,1.017,1.018,292.13,5e-09,0.401,39.68,1.018,0.6188,0.07915,2607999.53,154184.93,87.97,88,25459.29,-1,34.71,3432.13,87.99,53.7,6.911,28504.57,1664.19,0.9614,0.9618,274.79,5e-09,0.3792,37.45,0.9617,0.5846,0.07477
1654866000,29692.01,1734.95,1.01,1.011,290.66,5e-09,0.3936,38.42,1.011,0.5976,0.077,2607999.53,147823.16,88.71,88.8,24873.51,-1,34.54,3255.63,88.78,50.66,6.562,28162.77,1641.34,0.9495,0.9589,276.18,5e-09,0.3735,36.43,0.9587,0.5669,0.07304
1654869600,29658.22,1748.23,1.003,1.004,298.65,5e-09,0.3904,38.58,1.004,0.5949,0.07727,2521008.4,145747.02,85.29,85.35,24983.08,-1,33.37,3214.94,85.34,49.62,6.474,28183.89,1654.83,0.9535,0.9542,283.66,5e-09,0.3714,36.66,0.9541,0.5653,0.0734
1654873200,29600.68,1740.28,0.9994,1.006,297.63,5e-09,0.3896,38.33,1.006,0.591,0.0771,2629987.11,154695.84,89.28,89.37,26431.37,-1,34.64,3405.83,89.37,52.55,6.891,28117.04,1646.67,0.9567,0.9554,281.35,5e-09,0.37,36.39,0.9578,0.5612,0.07324
1654876800,29451.86,1728.82,1.014,1.015,290.45,5e-09,0.3871,38.03,1.015,0.588,0.07682,2629987.11,146257.79,90.55,90.61,24684.43,-1,34.64,3219.17,90.63,49.71,6.528,28002.79,1620.44,0.9641,0.9648,273.49,5e-09,0.368,36.14,0.965,0.5589,0.07302
1654880400,29173.15,1693.17,1.002,1.003,286.61,5e-09,0.3826,37.56,1.007,0.5837,0.07514,2548744.74,138790.93,87.54,87.62,23529.03,-1,33.56,3073.36,87.63,47.88,6.185,27715.91,1607.84,0.9519,0.9529,272.57,5e-09,0.3637,35.67,0.9529,0.5548,0.07133
1654884000,29108.7,1686.22,1.002,1.002,285.13,5e-09,0.3821,37.36,1.003,0.5845,0.07503,2562797.07,144024.29,88.19,88.25,24386.16,-1,33.79,3197.78,88.29,49.93,6.415,27692.98,1599.46,0.9548,0.9536,270.82,5e-09,0.3635,35.54,0.9552,0.5556,0.07132
1654887600,29125.16,1681.59,1.005,1.006,284.62,5e-09,0.3836,37.66,1.004,0.5852,0.07533,2506204.83,144883.7,86.49,86.53,24643.51,-1,33.11,3240.52,86.4,50.37,6.516,27689.76,1591.85,0.9556,0.9561,270.76,5e-09,0.3642,35.79,0.9546,0.556,0.07152
1654891200,29226.06,1684.08,1.001,1.002,286.62,5e-09,0.3836,37.81,1.002,0.5809,0.07578,2568000.66,144652.39,87.93,88.01,24639.28,-1,33.76,3245.97,88.02,49.96,6.517,27790.31,1601.81,0.9515,0.9525,272.84,5e-09,0.3647,35.95,0.9526,0.5522,0.07204
1654894800,29356,1681.45,1.001,1,287.3,5e-09,0.3843,38.01,1.006,0.5846,0.07587,2558722.69,147280.08,87.63,87.71,25111.3,-1,33.7,3318.66,87.72,51.12,6.653,27896.18,1597.57,0.9525,0.9536,272.39,5e-09,0.3654,36.15,0.9538,0.5559,0.07219
1654898400,29273.31,1683.96,0.9993,1.004,287.98,5e-09,0.3855,37.96,1.004,0.5875,0.07595,2558722.69,146991.21,87.69,87.77,25160.91,-1,33.88,3312.73,87.78,51.26,6.666,27842.92,1596.54,0.9542,0.9551,273.28,5e-09,0.3666,36.11,0.9552,0.5584,0.07223
1654902000,29187.96,1675.37,1.008,1.009,287.61,5e-09,0.3853,37.74,1.009,0.5829,0.07582,2554147.94,146659.17,87.8,87.79,25181.34,-1,33.77,3302.51,355.79,51.06,6.641,27766.12,1587.85,0.9584,0.9594,272.52,5e-09,0.3666,35.85,0.9594,0.5545,0.07216
1654905600,29226.17,1680.39,1.001,1.002,288.72,5e-09,0.3833,37.49,1.002,0.5828,0.07591,2554147.94,136219,87.36,87.45,23414.42,-1,33.55,3040.77,87.45,47.25,6.157,27799.35,1598.81,0.952,0.9529,274.82,5e-09,0.3648,35.63,0.9531,0.5539,0.07224
1654909200,29236.98,1679.81,1.001,1.002,288.98,5e-09,0.3845,37.52,1.003,0.5833,0.07591,2513489.06,144450.22,86.06,86.17,24863.43,-1,33.14,3227.32,86.15,50.17,6.535,27812.91,1595.29,0.9523,0.9535,274.59,5e-09,0.3657,35.69,0.9533,0.5543,0.07225
1654912800,29276.83,1675.35,1.001,1.002,288.11,5e-09,0.3845,37.6,1.002,0.5861,0.07566,2513489.06,143928.37,85.88,85.96,24745.45,-1,33.09,3220.14,85.97,50.21,6.521,27838.88,1596.68,0.9523,0.9533,274.52,5e-09,0.3654,35.76,0.9533,0.5571,0.07192
1654916400,29290.41,1674.3,1.003,1.002,288.48,5e-09,0.3849,37.69,1.004,0.5884,0.07582,2617013.2,136598.59,89.4,89.49,23565.65,-1,34.48,3075.86,89.5,47.98,6.209,27853.2,1591.41,0.9515,0.9525,274.55,5e-09,0.3661,35.83,0.9526,0.5595,0.07209
1654920000,29363.25,1677.63,0.9994,1.001,290.14,5e-09,0.386,37.86,1,0.5967,0.07639,2498101.44,142791.48,85.03,85.13,24738.7,-1,32.88,3222.55,85.11,50.76,6.52,27933.13,1596.47,0.9507,0.9519,276.59,5e-09,0.3671,35.99,0.9517,0.5676,0.07261
1654923600,29414.37,1678.23,0.9993,1.007,290.2,5e-09,0.3864,37.88,1.007,0.5982,0.07638,2498101.44,136278.83,85.31,85.38,23587.45,-1,32.94,3076.42,85.39,48.54,6.229,27978.32,1589.8,0.9568,0.9576,275.17,5e-09,0.3676,36.04,0.9579,0.569,0.07263
1654927200,29294.1,1670.95,0.9993,1,288.97,5e-09,0.3861,37.45,1.004,0.5955,0.076,2491796.55,136172.73,85.01,85.1,23558.72,-1,32.89,3050.46,85.1,48.53,6.206,27871.62,1590.07,0.9506,0.9548,275.09,5e-09,0.3675,35.61,0.955,0.5661,0.07229
1654930800,29335.87,1667.73,0.9993,1.001,290.21,5e-09,0.3881,37.74,1.001,0.6162,0.07641,2502949.91,142442.88,85.35,85.43,24759.18,-1,33.15,3221.3,85.43,52.61,6.533,27906.3,1587.32,0.9509,0.9525,275.9,5e-09,0.3692,35.91,0.9532,0.5863,0.07271
1654934400,30298.76,1668.25,1.041,1.04,289.47,5e-09,0.388,37.73,1.05,0.6086,0.07643,2502949.91,141559.61,86.27,86.23,24561.54,-1,33.01,3198.27,86.09,51.63,6.491,28844.17,1571.55,0.991,0.9901,269.8,5e-09,0.3691,35.88,0.9993,0.5792,0.07271
1654938000,29152.79,1612.41,1.009,1.01,285.85,5e-09,0.3837,37.08,1.01,0.602,0.07542,2486992.38,136806.32,85.52,85.61,24302.16,-1,32.87,3148.13,85.62,51.07,6.43,27756.87,1530.32,0.9601,0.9608,276.39,5e-09,0.3653,35.29,0.961,0.5731,0.07176
1654941600,29096.16,1604.17,1.011,1.012,285.35,5e-09,0.3825,36.92,1.012,0.5996,0.07528,2531517.39,131808.45,87.54,87.64,23450.67,-1,33.4,3032.91,87.63,49.26,6.19,27700.74,1517.13,0.9578,0.959,269.92,5e-09,0.3643,35.14,0.9589,0.5709,0.07164
1654945200,28932.34,1587.92,1.007,1.008,282.79,5e-09,0.3801,36.41,1.008,0.5894,0.07459,2470000.98,135226.13,85.96,86.07,24053.87,-1,32.5,3099.6,86.05,50.16,6.371,27545.89,1502.39,0.9586,0.9598,268.03,4e-09,0.3618,34.66,0.9597,0.5608,0.07097
1654948800,28813.69,1588.74,1.023,1.011,280.01,5e-09,0.3772,35.73,1.024,0.586,0.07274,4091987.89,130153.64,143.58,143.64,22955.66,-1,53.85,2928.75,143.4,48,5.971,27433.2,1495.6,0.9739,0.9751,263.78,4e-09,0.3593,34.01,0.9747,0.5578,0.06924
1654952400,28824.08,1577.8,1.002,1.003,278.99,5e-09,0.3739,35.35,1.004,0.5794,0.07178,2459499.53,133413.33,85.46,85.55,23575.85,-1,32.03,2985.27,85.55,48.86,6.078,27442.5,1502.79,0.9535,0.9546,265.77,4e-09,0.3562,33.65,0.9546,0.5515,0.06832
1654956000,28748.66,1570.89,1.028,1.03,276.95,5e-09,0.3729,35.18,1.03,0.5749,0.07171,2464997.04,134687.44,86.7,86.81,23747.78,-1,32.03,3019.62,86.82,49.3,6.162,27383.29,1478.04,0.9796,0.9816,260.6,4e-09,0.3553,33.51,0.9812,0.548,0.06834
1654959600,28571.96,1532.57,1.01,1.011,272.12,5e-09,0.3656,34.35,1.011,0.5599,0.06981,2464997.04,131800.34,86.78,86.89,23361.27,-1,31.74,2944.94,86.88,48.18,5.998,27207.43,1454.81,0.9614,0.9625,257.34,4e-09,0.3481,32.71,0.9624,0.5326,0.06639
1654963200,28479.28,1543.87,1.007,1.003,273.1,5e-09,0.364,34.2,1.008,0.5617,0.0701,2455192.73,126383.48,86.31,86.49,22350.12,-1,31.63,2798.42,86.49,45.97,5.755,27127.78,1467.49,0.9537,0.9556,264.01,4e-09,0.3469,32.56,0.9556,0.5348,0.06665
1654966800,28559.37,1543.33,0.9993,1.005,272.39,5e-09,0.3635,34.18,1.007,0.5615,0.07018,2439996.42,126506.01,85.6,85.68,22383.09,-1,31.42,2803.44,85.71,46.08,5.757,27190.28,1466.41,0.9538,0.9548,259.46,4e-09,0.3461,32.53,0.9551,0.5347,0.0668
1654970400,28761.12,1570.24,1.013,1.006,273.55,5e-09,0.3685,34.68,1.014,0.5728,0.07121,2500000,133449.66,87.37,87.46,23295.7,-1,32.19,2947.37,87.48,48.59,6.056,27367.26,1488.23,0.9657,0.9574,259.79,4e-09,0.351,33.04,0.9668,0.5444,0.06769
